,,,,,,,,,Monthly proportion of CVD risk assessments (corresponding to supplementary figure 3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Overall,,,,,,Risk tool,,,,,,,Risk category,,,,,,,Age group,,,,,,,Gender,,,,,,,Ethnicity,,,,,,,Deprivation,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,prop_dates,users,population,proportion,,NA,prop_dates,risk_tool,users,population,proportion,,NA,prop_dates,risk_cat,total_users,total_population,proportion,,NA,prop_dates,age_group,total_users,total_population,proportion,,NA,prop_dates,Gender,total_users,total_population,proportion,,NA,prop_dates,Ethnicity,total_users,total_population,proportion,,NA,prop_dates,Deprivation,total_users,total_population,proportion
138,30/09/2020,1090112,3242051,33.62414718,,138,31/01/2013,QRISK,542589,832791,65.15308163,,138,31/01/2013,<10%,453706,833411,54.43964622,,138,31/01/2013,75-84,33625,144439,23.27972362,,138,31/12/2014,Women,470592,1667827,28.21587611,,138,31/07/2011,Other,9306,53911,17.26178331,,138,31/07/2011,3,127789,582401,21.94175491
139,31/10/2020,1085389,3239508,33.50474825,,139,28/02/2013,Framingham,250982,835776,30.0298166,,139,28/02/2013,10-19%,235549,836371,28.16321943,,139,28/02/2013,25-39,39803,830911,4.790284399,,139,31/01/2015,Men,438028,1595918,27.44677358,,139,31/07/2011,South Asian,45016,201893,22.29695928,,139,31/07/2011,4,120305,560661,21.45770796
140,30/11/2020,1077656,3235515,33.30709331,,140,28/02/2013,JBS,35210,835776,4.21285129,,140,28/02/2013,20%+,145596,836371,17.40806412,,140,28/02/2013,40-74,762024,2209838,34.48325171,,140,31/01/2015,Women,476245,1673210,28.46295444,,140,31/07/2011,White,586372,2509007,23.37068011,,140,31/07/2011,5 - most deprived,159871,664945,24.04274038
141,31/12/2020,1063803,3219650,33.04095166,,141,28/02/2013,QRISK,549584,835776,65.75733211,,141,28/02/2013,<10%,455226,836371,54.42871644,,141,28/02/2013,75-84,34544,145544,23.73440334,,141,28/02/2015,Men,437963,1596878,27.42620288,,141,31/08/2011,Black,34558,132500,26.08150943,,141,31/08/2011,1 - least deprived,158313,678909,23.31873638
142,31/01/2021,1044761,3197479,32.67452265,,142,31/03/2013,Framingham,241236,834767,28.89860284,,142,31/03/2013,10-19%,234902,835337,28.12062677,,142,31/03/2013,25-39,39641,827788,4.788786501,,142,28/02/2015,Women,477911,1674605,28.53873003,,142,31/08/2011,Mixed,6357,31459,20.20725389,,142,31/08/2011,2,145865,633973,23.00807763
143,28/02/2021,1034720,3178023,32.5586064,,143,31/03/2013,JBS,35485,834767,4.250886774,,143,31/03/2013,20%+,146570,835337,17.54621189,,143,31/03/2013,40-74,759952,2209072,34.40141381,,143,31/03/2015,Men,441521,1600497,27.58649345,,143,31/08/2011,Other,9556,54258,17.61214936,,143,31/08/2011,3,131312,584098,22.48115898
144,31/03/2021,1027072,3154877,32.55505682,,144,31/03/2013,QRISK,558046,834767,66.85051038,,144,31/03/2013,<10%,453865,835337,54.33316135,,144,31/03/2013,75-84,35744,146768,24.35408263,,144,31/03/2015,Women,482289,1678015,28.74163819,,144,31/08/2011,South Asian,45616,202985,22.4725965,,144,31/08/2011,4,123154,562183,21.90638991
145,30/04/2021,1010709,3126836,32.32369718,,145,30/04/2013,Framingham,232748,840251,27.69981827,,145,30/04/2013,10-19%,235841,840807,28.0493621,,145,30/04/2013,25-39,39484,825191,4.784831633,,145,30/04/2015,Men,442831,1602064,27.64128025,,145,31/08/2011,White,600284,2515896,23.8596508,,145,31/08/2011,5 - most deprived,163524,667909,24.48297597
146,31/05/2021,1001324,3108032,32.21730021,,146,30/04/2013,JBS,35629,840251,4.240280583,,146,30/04/2013,20%+,147306,840807,17.51959724,,146,30/04/2013,40-74,764800,2211035,34.59013539,,146,30/04/2015,Women,483965,1679566,28.81488432,,146,30/09/2011,Black,34425,132638,25.95410063,,146,30/09/2011,1 - least deprived,158634,678601,23.37662338
147,30/06/2021,992954,3090005,32.13438166,,147,30/04/2013,QRISK,571874,840251,68.05990115,,147,30/04/2013,<10%,457660,840807,54.43104065,,147,30/04/2013,75-84,36523,147520,24.75799892,,147,31/05/2015,Men,443383,1604125,27.64017767,,147,30/09/2011,Mixed,6368,31607,20.14743569,,147,30/09/2011,2,145952,633594,23.03557168
148,31/07/2021,992334,3075584,32.26489668,,148,31/05/2013,Framingham,228818,848009,26.98296834,,148,31/05/2013,10-19%,237171,848560,27.94982087,,148,31/05/2013,25-39,40693,824553,4.935158807,,148,31/05/2015,Women,485438,1681809,28.86403866,,148,30/09/2011,Other,9564,54703,17.48350182,,148,30/09/2011,3,131222,583579,22.4857303
149,31/08/2021,981804,3051636,32.17303768,,149,31/05/2013,JBS,35672,848009,4.206559128,,149,31/05/2013,20%+,149668,848560,17.63788064,,149,31/05/2013,40-74,769931,2209982,34.83879054,,149,30/06/2015,Men,449517,1608164,27.95218647,,149,30/09/2011,South Asian,46386,204511,22.68142056,,149,30/09/2011,4,123552,562542,21.96316008
150,30/09/2021,966093,3028334,31.90179815,,150,31/05/2013,QRISK,583519,848009,68.81047253,,150,31/05/2013,<10%,461721,848560,54.41229848,,150,31/05/2013,75-84,37936,148442,25.55610946,,150,30/06/2015,Women,492061,1685845,29.18779603,,150,30/09/2011,White,601533,2515766,23.91053063,,150,30/09/2011,5 - most deprived,164120,669536,24.51249821
151,31/10/2021,952957,3004871,31.71374079,,151,30/06/2013,Framingham,223044,850722,26.21820054,,151,30/06/2013,10-19%,237765,851258,27.93101504,,151,30/06/2013,25-39,39376,823223,4.783151102,,151,31/07/2015,Men,451561,1610071,28.04603027,,151,31/10/2011,Black,34546,133020,25.97053075,,151,31/10/2011,1 - least deprived,160121,679054,23.58000984
152,30/11/2021,949927,2991144,31.7579829,,152,30/06/2013,JBS,35762,850722,4.203723426,,152,30/06/2013,20%+,150790,851258,17.7137836,,152,30/06/2013,40-74,773070,2209405,34.98996336,,152,31/07/2015,Women,495171,1688017,29.33447945,,152,31/10/2011,Mixed,6456,31787,20.3101897,,152,31/10/2011,2,147835,634602,23.29570345
,,,,,,153,30/06/2013,QRISK,591916,850722,69.57807603,,153,30/06/2013,<10%,462703,851258,54.35520136,,153,30/06/2013,75-84,38812,149182,26.01654355,,153,31/08/2015,Men,451752,1610324,28.05348489,,153,31/10/2011,Other,9725,55164,17.62925096,,153,31/10/2011,3,132558,584417,22.68209173
,,,,,,154,31/07/2013,Framingham,216783,872307,24.85168639,,154,31/07/2013,10-19%,242064,872819,27.73358508,,154,31/07/2013,25-39,40647,823691,4.934738877,,154,31/08/2015,Women,496718,1688407,29.4193284,,154,31/10/2011,South Asian,46926,205648,22.81860266,,154,31/10/2011,4,124579,563411,22.11156687
,,,,,,155,31/07/2013,JBS,35685,872307,4.090876263,,155,31/07/2013,20%+,154184,872819,17.66506,,155,31/07/2013,40-74,792023,2219226,35.68915469,,155,30/09/2015,Men,455981,1613290,28.26404428,,155,31/10/2011,White,606976,2518871,24.09714511,,155,31/10/2011,5 - most deprived,164947,671097,24.57871217
,,,,,,156,31/07/2013,QRISK,619839,872307,71.05743735,,156,31/07/2013,<10%,476571,872819,54.60135492,,156,31/07/2013,75-84,40149,150165,26.73658975,,156,30/09/2015,Women,502026,1692134,29.66821777,,156,30/11/2011,Black,35233,133755,26.34144518,,156,30/11/2011,1 - least deprived,162261,680082,23.85903465
,,,,,,157,31/08/2013,Framingham,212366,869891,24.41294369,,157,31/08/2013,10-19%,241286,870378,27.72197827,,157,31/08/2013,25-39,39353,823110,4.781013473,,157,31/10/2015,Men,457821,1616365,28.32410996,,157,30/11/2011,Mixed,6561,31974,20.51979734,,157,30/11/2011,2,149391,635035,23.52484509
,,,,,,158,31/08/2013,JBS,35610,869891,4.093616327,,158,31/08/2013,20%+,154531,870378,17.7544699,,158,31/08/2013,40-74,790041,2213075,35.69879014,,158,31/10/2015,Women,504137,1694252,29.75572701,,158,30/11/2011,Other,9866,55453,17.79164337,,158,30/11/2011,3,134430,585642,22.95429631
,,,,,,159,31/08/2013,QRISK,621915,869891,71.49343998,,159,31/08/2013,<10%,474561,870378,54.52355184,,159,31/08/2013,75-84,40984,151049,27.13291713,,159,30/11/2015,Men,459577,1618510,28.39506707,,159,30/11/2011,South Asian,47500,206727,22.97716312,,159,30/11/2011,4,125893,564455,22.30346086
,,,,,,160,30/09/2013,Framingham,208240,881575,23.6213595,,160,30/09/2013,10-19%,243793,882045,27.63951953,,160,30/09/2013,25-39,39397,824237,4.779814544,,160,30/11/2015,Women,506065,1695562,29.84644619,,160,30/11/2011,White,615211,2524509,24.36953087,,160,30/11/2011,5 - most deprived,167568,674092,24.85832794
,,,,,,161,30/09/2013,JBS,35460,881575,4.022346369,,161,30/09/2013,20%+,156371,882045,17.72823382,,161,30/09/2013,40-74,800440,2217884,36.0902554,,161,31/12/2015,Men,463506,1620355,28.60521306,,161,31/12/2011,Black,35402,133808,26.45731197,,161,31/12/2011,1 - least deprived,162256,679136,23.89153277
,,,,,,162,30/09/2013,QRISK,637875,881575,72.35629413,,162,30/09/2013,<10%,481881,882045,54.63224665,,162,30/09/2013,75-84,42208,152203,27.73138506,,162,31/12/2015,Women,510075,1696551,30.06540917,,162,31/12/2011,Mixed,6635,32095,20.67300203,,162,31/12/2011,2,150149,634819,23.65225363
,,,,,,163,31/10/2013,Framingham,203477,891736,22.8180762,,163,31/10/2013,10-19%,246001,892191,27.57268343,,163,31/10/2013,25-39,38929,825403,4.716362795,,163,31/01/2016,Men,472775,1625913,29.07750907,,163,31/12/2011,Other,10012,55663,17.9868135,,163,31/12/2011,3,134691,585158,23.01788577
,,,,,,164,31/10/2013,JBS,35304,891736,3.959019261,,164,31/10/2013,20%+,159132,892191,17.83609115,,164,31/10/2013,40-74,809751,2221167,36.45610618,,164,31/01/2016,Women,520944,1702533,30.59817343,,164,31/12/2011,South Asian,47780,207328,23.04560889,,164,31/12/2011,4,125844,563959,22.3143881
,,,,,,165,31/10/2013,QRISK,652955,891736,73.22290454,,165,31/10/2013,<10%,487058,892191,54.59122542,,165,31/10/2013,75-84,43511,153272,28.38809437,,165,29/02/2016,Men,473517,1625397,29.13239043,,165,31/12/2011,White,616498,2523186,24.43331566,,165,31/12/2011,5 - most deprived,168213,674529,24.93784552
,,,,,,166,30/11/2013,Framingham,198517,900518,22.04475646,,166,30/11/2013,10-19%,247655,900958,27.48796281,,166,30/11/2013,25-39,38711,826115,4.685909347,,166,29/02/2016,Women,522429,1701999,30.69502391,,166,31/01/2012,Black,36027,134129,26.85996317,,166,31/01/2012,1 - least deprived,165076,680541,24.2565841
,,,,,,167,30/11/2013,JBS,34979,900518,3.884319914,,167,30/11/2013,20%+,160517,900958,17.81625781,,167,30/11/2013,40-74,817821,2223484,36.78106071,,167,31/03/2016,Men,475504,1626335,29.23776467,,167,31/01/2012,Mixed,6766,32169,21.03267121,,167,31/01/2012,2,152389,635804,23.96792093
,,,,,,168,30/11/2013,QRISK,667022,900518,74.07092362,,168,30/11/2013,<10%,492786,900958,54.69577938,,168,30/11/2013,75-84,44426,154102,28.82895744,,168,31/03/2016,Women,525993,1703209,30.8824695,,168,31/01/2012,Other,10111,55668,18.16303801,,168,31/01/2012,3,136652,586014,23.31889682
,,,,,,169,31/12/2013,Framingham,193837,901522,21.50108372,,169,31/12/2013,10-19%,247493,901945,27.4399215,,169,31/12/2013,25-39,38973,826004,4.718258023,,169,30/04/2016,Men,477144,1627569,29.31636078,,169,31/01/2012,South Asian,48877,208302,23.46448906,,169,31/01/2012,4,127714,564584,22.62090318
,,,,,,170,31/12/2013,JBS,34810,901522,3.861247978,,170,31/12/2013,20%+,160091,901945,17.74953018,,170,31/12/2013,40-74,817671,2220449,36.82457917,,170,30/04/2016,Women,528802,1704332,31.02693607,,170,31/01/2012,White,626277,2528882,24.76497519,,170,31/01/2012,5 - most deprived,171254,676523,25.31384742
,,,,,,171,31/12/2013,QRISK,672875,901522,74.6376683,,171,31/12/2013,<10%,494361,901945,54.81054832,,171,31/12/2013,75-84,45301,154945,29.23682597,,171,31/05/2016,Men,479880,1629487,29.44975934,,171,29/02/2012,Black,36131,134359,26.891388,,171,29/02/2012,1 - least deprived,167271,681212,24.55491095
,,,,,,172,31/01/2014,Framingham,188681,914181,20.63934823,,172,31/01/2014,10-19%,249816,914588,27.31459411,,172,31/01/2014,25-39,39702,826429,4.804042453,,172,31/05/2016,Women,532522,1706164,31.21165374,,172,29/02/2012,Mixed,6852,32323,21.19852736,,172,29/02/2012,2,154693,636624,24.29895825
,,,,,,173,31/01/2014,JBS,34547,914181,3.77901094,,173,31/01/2014,20%+,161150,914588,17.61995565,,173,31/01/2014,40-74,828186,2227170,37.18557631,,173,30/06/2016,Men,483433,1631178,29.63704758,,173,29/02/2012,Other,10212,55972,18.2448367,,173,29/02/2012,3,138628,586747,23.6265375
,,,,,,174,31/01/2014,QRISK,690953,914181,75.58164083,,174,31/01/2014,<10%,503622,914588,55.06545024,,174,31/01/2014,75-84,46700,156231,29.89163482,,174,30/06/2016,Women,537378,1708573,31.4518607,,174,29/02/2012,South Asian,48988,208780,23.46393333,,174,29/02/2012,4,129348,565774,22.86213223
,,,,,,175,28/02/2014,Framingham,183522,923214,19.87859803,,175,28/02/2014,10-19%,251546,923590,27.23567817,,175,28/02/2014,25-39,39391,826151,4.768014564,,175,31/07/2016,Men,485689,1633646,29.73036998,,175,29/02/2012,White,634909,2533106,25.06444657,,175,29/02/2012,5 - most deprived,172219,677961,25.40249365
,,,,,,176,28/02/2014,JBS,34193,923214,3.703691668,,176,28/02/2014,20%+,162248,923590,17.56710229,,176,28/02/2014,40-74,836088,2231377,37.46959837,,176,31/07/2016,Women,539618,1709868,31.55904432,,176,31/03/2012,Black,36790,135026,27.24660436,,176,31/03/2012,1 - least deprived,169478,681668,24.86224966
,,,,,,177,28/02/2014,QRISK,705499,923214,76.4177103,,177,28/02/2014,<10%,509796,923590,55.19721955,,177,28/02/2014,75-84,48111,157574,30.53232132,,177,31/08/2016,Men,486254,1635276,29.73528628,,177,31/03/2012,Mixed,6943,32490,21.3696522,,177,31/03/2012,2,156644,637247,24.58136327
,,,,,,178,31/03/2014,Framingham,176227,920821,19.13803008,,178,31/03/2014,10-19%,250023,921183,27.1415126,,178,31/03/2014,25-39,41128,825208,4.98395556,,178,31/08/2016,Women,541736,1712134,31.64098137,,178,31/03/2012,Other,10407,56348,18.46915596,,178,31/03/2012,3,140159,587629,23.85161386
,,,,,,179,31/03/2014,JBS,33891,920821,3.680519884,,179,31/03/2014,20%+,161463,921183,17.52778764,,179,31/03/2014,40-74,831706,2232916,37.24752745,,179,30/09/2016,Men,491520,1638227,30.00316806,,179,31/03/2012,South Asian,50004,210236,23.7846991,,179,31/03/2012,4,131243,567008,23.146587
,,,,,,180,31/03/2014,QRISK,710703,920821,77.18145003,,180,31/03/2014,<10%,509697,921183,55.33069976,,180,31/03/2014,75-84,48349,158397,30.52393669,,180,30/09/2016,Women,547300,1715207,31.90868507,,180,31/03/2012,White,643192,2537213,25.35033519,,180,31/03/2012,5 - most deprived,174845,680760,25.68379458
,,,,,,181,30/04/2014,Framingham,171032,915523,18.68134389,,181,30/04/2014,10-19%,248268,915868,27.10739976,,181,30/04/2014,25-39,39719,825023,4.814290026,,181,31/10/2016,Men,497298,1641624,30.29305127,,181,30/04/2012,Black,37270,135414,27.52300353,,181,30/04/2012,1 - least deprived,174577,683960,25.52444587
,,,,,,182,30/04/2014,JBS,33631,915523,3.673419455,,182,30/04/2014,20%+,159736,915868,17.44094127,,182,30/04/2014,40-74,827626,2234962,37.03087569,,182,31/10/2016,Women,554012,1718439,32.239259,,182,30/04/2012,Mixed,7010,32629,21.48395599,,182,30/04/2012,2,160812,638873,25.17119991
,,,,,,183,30/04/2014,QRISK,710860,915523,77.64523666,,183,30/04/2014,<10%,507864,915868,55.45165897,,183,30/04/2014,75-84,48523,159229,30.47372024,,183,30/11/2016,Men,498364,1642463,30.34247956,,183,30/04/2012,Other,10563,56607,18.66023637,,183,30/04/2012,3,141540,587825,24.07859482
,,,,,,184,31/05/2014,Framingham,166666,909034,18.33440773,,184,31/05/2014,10-19%,246576,909366,27.11515495,,184,31/05/2014,25-39,40501,826836,4.898311152,,184,30/11/2016,Women,555302,1718580,32.31167592,,184,30/04/2012,South Asian,49894,210497,23.70295064,,184,30/04/2012,4,131843,566877,23.25777902
,,,,,,185,31/05/2014,JBS,33385,909034,3.672579904,,185,31/05/2014,20%+,158720,909366,17.45391844,,185,31/05/2014,40-74,820054,2237228,36.65491403,,185,31/12/2016,Men,502592,1644259,30.56647402,,185,30/04/2012,White,655544,2541868,25.78985219,,185,30/04/2012,5 - most deprived,176644,681729,25.91117585
,,,,,,186,31/05/2014,QRISK,708983,909034,77.99301236,,186,31/05/2014,<10%,504070,909366,55.4309266,,186,31/05/2014,75-84,48811,160505,30.41089063,,186,31/12/2016,Women,558516,1719041,32.48997552,,186,31/05/2012,Black,37770,136075,27.75675179,,186,31/05/2012,1 - least deprived,175563,682985,25.70524975
,,,,,,187,30/06/2014,Framingham,161422,914360,17.65409685,,187,30/06/2014,10-19%,246923,914672,26.9957974,,187,30/06/2014,25-39,42116,826370,5.096506408,,187,31/01/2017,Men,508908,1647936,30.88153909,,187,31/05/2012,Mixed,7128,32825,21.71515613,,187,31/05/2012,2,161736,638514,25.33006324
,,,,,,188,30/06/2014,JBS,32978,914360,3.606675708,,188,30/06/2014,20%+,158882,914672,17.37037976,,188,30/06/2014,40-74,823185,2243667,36.68926806,,188,31/01/2017,Women,565189,1722898,32.80455372,,188,31/05/2012,Other,10645,56956,18.68986586,,188,31/05/2012,3,142961,588619,24.28752725
,,,,,,189,30/06/2014,QRISK,719960,914360,78.73922744,,189,30/06/2014,<10%,508867,914672,55.63382283,,189,30/06/2014,75-84,49371,161740,30.52491653,,189,28/02/2017,Men,511979,1648658,31.05428779,,189,31/05/2012,South Asian,51057,212119,24.06997959,,189,31/05/2012,4,133910,568839,23.54093162
,,,,,,190,31/07/2014,Framingham,156281,920019,16.9867144,,190,31/07/2014,10-19%,247044,920321,26.84324274,,190,31/07/2014,25-39,45185,828361,5.454747387,,190,28/02/2017,Women,569775,1724031,33.0489997,,190,31/05/2012,White,660201,2543202,25.95944011,,190,31/05/2012,5 - most deprived,178239,684131,26.05334358
,,,,,,191,31/07/2014,JBS,32686,920019,3.552752715,,191,31/07/2014,20%+,158473,920321,17.21931804,,191,31/07/2014,40-74,825155,2247042,36.72183252,,191,31/03/2017,Men,515993,1651683,31.24043778,,191,30/06/2012,Black,37595,136131,27.61678089,,191,30/06/2012,1 - least deprived,175048,681652,25.67996573
,,,,,,192,31/07/2014,QRISK,731052,920019,79.46053288,,192,31/07/2014,<10%,514804,920321,55.93743922,,192,31/07/2014,75-84,49981,162833,30.69463806,,192,31/03/2017,Women,576248,1727887,33.34986605,,192,30/06/2012,Mixed,7150,32924,21.71668084,,192,30/06/2012,2,161330,637458,25.30833404
,,,,,,193,31/08/2014,Framingham,151957,910873,16.68256716,,193,31/08/2014,10-19%,245294,911169,26.92080174,,193,31/08/2014,25-39,43658,827622,5.275113518,,193,30/04/2017,Men,511554,1649817,31.00671165,,193,30/06/2012,Other,10691,57127,18.71444326,,193,30/06/2012,3,142621,588135,24.24970457
,,,,,,194,31/08/2014,JBS,32339,910873,3.550330288,,194,31/08/2014,20%+,156901,911169,17.21974738,,194,31/08/2014,40-74,817481,2248082,36.36348674,,194,30/04/2017,Women,572156,1725088,33.16677178,,194,30/06/2012,South Asian,50832,212491,23.92195434,,194,30/06/2012,4,133474,568463,23.47980431
,,,,,,195,31/08/2014,QRISK,726577,910873,79.76710255,,195,31/08/2014,<10%,508974,911169,55.85945088,,195,31/08/2014,75-84,50030,163885,30.52750404,,195,31/05/2017,Men,519328,1655648,31.36705387,,195,30/06/2012,White,658577,2540287,25.92529899,,195,30/06/2012,5 - most deprived,177384,684168,25.92696531
,,,,,,196,30/09/2014,Framingham,147956,909554,16.26687365,,196,30/09/2014,10-19%,244865,909838,26.91303287,,196,30/09/2014,25-39,43404,829027,5.235535151,,196,31/05/2017,Women,580440,1730396,33.54376686,,196,31/07/2012,Black,38388,136831,28.05504601,,196,31/07/2012,1 - least deprived,177120,682503,25.95153428
,,,,,,197,30/09/2014,JBS,31985,909554,3.516558665,,197,30/09/2014,20%+,156570,909838,17.20855801,,197,30/09/2014,40-74,815843,2250100,36.25807742,,197,30/06/2017,Men,518388,1654727,31.32770542,,197,31/07/2012,Mixed,7297,33154,22.00941063,,197,31/07/2012,2,163480,638571,25.60091204
,,,,,,198,30/09/2014,QRISK,729613,909554,80.21656768,,198,30/09/2014,<10%,508403,909838,55.87840912,,198,30/09/2014,75-84,50591,164994,30.66232711,,198,30/06/2017,Women,580001,1728611,33.55300875,,198,31/07/2012,Other,10831,57373,18.87821798,,198,31/07/2012,3,144340,589159,24.4993287
,,,,,,199,31/10/2014,Framingham,143546,902915,15.89806349,,199,31/10/2014,10-19%,243427,903196,26.95173584,,199,31/10/2014,25-39,42645,830331,5.135903634,,199,31/07/2017,Men,521403,1657383,31.45941523,,199,31/07/2012,South Asian,51792,213829,24.2212235,,199,31/07/2012,4,135067,569586,23.71318818
,,,,,,200,31/10/2014,JBS,31558,902915,3.495124126,,200,31/10/2014,20%+,155424,903196,17.20822501,,200,31/10/2014,40-74,810055,2253680,35.9436566,,200,31/07/2017,Women,584090,1730797,33.74688077,,200,31/07/2012,White,666413,2544778,26.18747097,,200,31/07/2012,5 - most deprived,179719,686532,26.1778038
,,,,,,201,31/10/2014,QRISK,727811,902915,80.60681238,,201,31/10/2014,<10%,504345,903196,55.84003915,,201,31/10/2014,75-84,50496,165932,30.43174312,,201,31/08/2017,Men,522461,1658488,31.50224783,,201,31/08/2012,Black,38427,136880,28.07349503,,201,31/08/2012,1 - least deprived,178105,682718,26.08763794
,,,,,,202,30/11/2014,Framingham,139789,903239,15.47641322,,202,30/11/2014,10-19%,243284,903501,26.92681026,,202,30/11/2014,25-39,42136,831400,5.068077941,,202,31/08/2017,Women,586127,1731536,33.8501192,,202,31/08/2012,Mixed,7355,33305,22.08377121,,202,31/08/2012,2,164267,638843,25.7132034
,,,,,,203,30/11/2014,JBS,31041,903239,3.436631943,,203,30/11/2014,20%+,154809,903501,17.13434739,,203,30/11/2014,40-74,810517,2257310,35.90632213,,203,30/09/2017,Men,529127,1663394,31.81008228,,203,31/08/2012,Other,10854,57520,18.86995828,,203,31/08/2012,3,145121,589512,24.61714096
,,,,,,204,30/11/2014,QRISK,732409,903239,81.08695484,,204,30/11/2014,<10%,505408,903501,55.93884235,,204,30/11/2014,75-84,50848,167035,30.44152423,,204,30/09/2017,Women,593251,1735998,34.17348407,,204,31/08/2012,South Asian,51657,214217,24.11433266,,204,31/08/2012,4,135592,570148,23.78189523
,,,,,,205,31/12/2014,Framingham,136303,903436,15.08717828,,205,31/12/2014,10-19%,242953,903692,26.88449162,,205,31/12/2014,25-39,42124,831484,5.06612274,,205,31/10/2017,Men,530306,1664423,31.86125162,,205,31/08/2012,White,669967,2546668,26.30759094,,205,31/08/2012,5 - most deprived,180099,687281,26.20456553
,,,,,,206,31/12/2014,JBS,30543,903436,3.380759677,,206,31/12/2014,20%+,154245,903692,17.06831531,,206,31/12/2014,40-74,810278,2258910,35.87030913,,206,31/10/2017,Women,595245,1737031,34.26795492,,206,30/09/2012,Black,38418,137060,28.03005983,,206,30/09/2012,1 - least deprived,179984,683558,26.33046501
,,,,,,207,31/12/2014,QRISK,736590,903436,81.53206204,,207,31/12/2014,<10%,506494,903692,56.04719307,,207,31/12/2014,75-84,51290,168073,30.51650176,,207,30/11/2017,Men,533196,1666555,31.99390359,,207,30/09/2012,Mixed,7373,33492,22.01421235,,207,30/09/2012,2,165529,639419,25.88740716
,,,,,,208,31/01/2015,Framingham,132344,914022,14.47930137,,208,31/01/2015,10-19%,244411,914273,26.73282488,,208,31/01/2015,25-39,44872,833578,5.383059534,,208,30/11/2017,Women,598268,1738566,34.41157828,,208,30/09/2012,Other,10915,58053,18.80178458,,208,30/09/2012,3,146164,590048,24.77154401
,,,,,,209,31/01/2015,JBS,29968,914022,3.278695699,,209,31/01/2015,20%+,154359,914273,16.88325041,,209,31/01/2015,40-74,817562,2266620,36.06965438,,209,31/12/2017,Men,530923,1664583,31.89525545,,209,30/09/2012,South Asian,51941,215120,24.1451283,,209,30/09/2012,4,136110,571007,23.83683563
,,,,,,210,31/01/2015,QRISK,751710,914022,82.24200293,,210,31/01/2015,<10%,515503,914273,56.38392471,,210,31/01/2015,75-84,51839,168930,30.68667495,,210,31/12/2017,Women,595209,1735260,34.30085405,,210,30/09/2012,White,674064,2548990,26.44435639,,210,30/09/2012,5 - most deprived,179724,688059,26.12043444
,,,,,,211,28/02/2015,Framingham,128191,915643,14.00010703,,211,28/02/2015,10-19%,244676,915874,26.71502849,,211,28/02/2015,25-39,43206,832851,5.187722654,,211,31/01/2018,Men,535220,1668385,32.08012539,,211,31/10/2012,Black,38776,137613,28.17757043,,211,31/10/2012,1 - least deprived,181792,684295,26.56632008
,,,,,,212,28/02/2015,JBS,29273,915643,3.196988346,,212,28/02/2015,20%+,154004,915874,16.81497673,,212,28/02/2015,40-74,820525,2268825,36.16519564,,212,31/01/2018,Women,601048,1739365,34.55559931,,212,31/10/2012,Mixed,7438,33642,22.10926818,,212,31/10/2012,2,167810,640551,26.19775787
,,,,,,213,28/02/2015,QRISK,758179,915643,82.80290463,,213,28/02/2015,<10%,517194,915874,56.46999478,,213,28/02/2015,75-84,52143,169807,30.70721466,,213,28/02/2018,Men,538001,1668983,32.23525944,,213,31/10/2012,Other,11009,58396,18.85231865,,213,31/10/2012,3,147929,590948,25.03249017
,,,,,,214,31/03/2015,Framingham,124105,923605,13.43702124,,214,31/03/2015,10-19%,245851,923810,26.6127234,,214,31/03/2015,25-39,45200,834557,5.416047076,,214,28/02/2018,Women,603937,1739245,34.72409005,,214,31/10/2012,South Asian,52444,216152,24.26255598,,214,31/10/2012,4,137632,572274,24.050018
,,,,,,215,31/03/2015,JBS,28496,923605,3.085301617,,215,31/03/2015,20%+,154133,923810,16.6844914,,215,31/03/2015,40-74,825799,2273117,36.32892632,,215,31/03/2018,Men,540103,1669307,32.35492333,,215,31/10/2012,White,682067,2553569,26.71034149,,215,31/10/2012,5 - most deprived,181236,690141,26.26072064
,,,,,,216,31/03/2015,QRISK,771004,923605,83.47767715,,216,31/03/2015,<10%,523826,923810,56.7027852,,216,31/03/2015,75-84,52811,170838,30.91291165,,216,31/03/2018,Women,605724,1739089,34.82995982,,216,30/11/2012,Black,38863,137726,28.21762049,,216,30/11/2012,1 - least deprived,183173,684359,26.76563032
,,,,,,217,30/04/2015,Framingham,120580,926598,13.0131945,,217,30/04/2015,10-19%,245482,926796,26.48716654,,217,30/04/2015,25-39,45795,834953,5.48473986,,217,30/04/2018,Men,539557,1667981,32.34791044,,217,30/11/2012,Mixed,7504,33720,22.25385528,,217,30/11/2012,2,169204,640805,26.40491257
,,,,,,218,30/04/2015,JBS,27717,926598,2.99126482,,218,30/04/2015,20%+,153269,926796,16.53751203,,218,30/04/2015,40-74,827489,2274692,36.37806789,,218,30/04/2018,Women,605072,1737735,34.81957836,,218,30/11/2012,Other,11145,58607,19.01649974,,218,30/11/2012,3,149159,591146,25.23217615
