,,,,Monthly proportion of statin users for primary prevention (figure 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Overall,,,,,,Age group,,,,,,,Gender,,,,,,,Ethnicity,,,,,,,,Deprivation,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,prop_dates,total_users,total_population,proportion,,NA,prop_dates,age_cat,total_users,total_population,proportion,,NA,prop_dates,gender,total_users,total_population,proportion,,NA,prop_dates,Ethnicity,total_users,total_population,proportion,,NA,prop_dates,Deprivation,total_users,total_population,proportion,,,,
,,,,,,689,31/03/2010,60-69,60599,276838,21.88969722,,,,,,,,,689,31/05/2013,Mixed,1156,21711,5.32448989,,689,30/06/2010,5 - most deprived,34238,405558,8.442195691,,,,
,,,,,,690,28/02/2010,60-69,59452,276504,21.50131644,,,,,,,,,690,30/04/2013,Mixed,1149,21631,5.311820998,,690,31/05/2010,5 - most deprived,33891,404711,8.374123757,,,,
,,,,,,691,31/01/2010,60-69,58997,276242,21.35699857,,,,,,,,,691,31/03/2013,Mixed,1115,21624,5.156307806,,691,30/04/2010,5 - most deprived,34097,403419,8.452006475,,,,
,,,,,,692,31/12/2009,60-69,59371,275872,21.52121274,,,,,,,,,692,28/02/2013,Mixed,1129,21627,5.220326444,,692,31/03/2010,5 - most deprived,34075,404697,8.419879564,,,,
,,,,,,693,30/11/2009,60-69,59317,275527,21.52856163,,,,,,,,,693,31/01/2013,Mixed,1127,21518,5.237475602,,693,28/02/2010,5 - most deprived,33336,404567,8.239920705,,,,
,,,,,,694,31/10/2009,60-69,58865,275009,21.40475403,,,,,,,,,694,31/12/2012,Mixed,1121,21479,5.219051166,,694,31/01/2010,5 - most deprived,33047,403574,8.188584993,,,,
,,,,,,695,30/09/2009,60-69,58707,274391,21.39538104,,,,,,,,,695,30/11/2012,Mixed,1095,21396,5.117779024,,695,31/12/2009,5 - most deprived,33247,402354,8.26312153,,,,
,,,,,,696,31/08/2009,60-69,58021,273968,21.17802079,,,,,,,,,696,31/10/2012,Mixed,1101,21326,5.162712182,,696,30/11/2009,5 - most deprived,33156,401422,8.25963699,,,,
,,,,,,697,31/07/2009,60-69,58170,273244,21.28866508,,,,,,,,,697,30/09/2012,Mixed,1070,21225,5.041224971,,697,31/10/2009,5 - most deprived,32930,400233,8.22770736,,,,
,,,,,,698,30/06/2009,60-69,57441,272765,21.05878687,,,,,,,,,698,31/08/2012,Mixed,1065,21046,5.060344008,,698,30/09/2009,5 - most deprived,32739,398994,8.205386547,,,,
,,,,,,699,31/05/2009,60-69,56870,272098,20.90055789,,,,,,,,,699,31/07/2012,Mixed,1086,20940,5.186246418,,699,31/08/2009,5 - most deprived,32350,398009,8.127956905,,,,
,,,,,,700,31/08/2014,70+,81638,280187,29.13696924,,,,,,,,,700,31/08/2009,Mixed,810,17201,4.709028545,,700,31/07/2009,5 - most deprived,32478,396974,8.181392232,,,,
,,,,,,701,31/07/2014,70+,81597,279263,29.21869349,,,,,,,,,701,31/07/2009,Mixed,832,17079,4.871479595,,701,30/06/2009,5 - most deprived,31949,396127,8.065342681,,,,
,,,,,,702,30/06/2014,70+,80935,278530,29.05791118,,,,,,,,,702,30/06/2009,Mixed,816,16939,4.817285554,,702,31/05/2009,5 - most deprived,31644,395453,8.001962307,,,,
,,,,,,703,31/05/2014,70+,80911,277921,29.11294936,,,,,,,,,703,31/05/2009,Mixed,813,16832,4.830085551,,703,31/12/2016,5 - most deprived,44299,483563,9.160957311,,,,
,,,,,,704,30/04/2014,70+,80836,277116,29.17045569,,,,,,,,,704,31/01/2011,Other,1704,34111,4.995456011,,704,30/11/2016,5 - most deprived,44326,481979,9.196666245,,,,
,,,,,,705,31/03/2014,70+,80205,276607,28.99601239,,,,,,,,,705,31/12/2010,Other,1712,34061,5.026276386,,705,31/10/2016,5 - most deprived,43825,480012,9.129980084,,,,
,,,,,,706,28/02/2014,70+,79830,276432,28.87871158,,,,,,,,,706,30/11/2010,Other,1706,33952,5.024740811,,706,30/09/2016,5 - most deprived,43783,477483,9.169541115,,,,
,,,,,,707,31/01/2014,70+,79261,276002,28.71754553,,,,,,,,,707,31/10/2010,Other,1670,33772,4.94492479,,707,31/08/2016,5 - most deprived,43779,475808,9.200980227,,,,
,,,,,,708,31/12/2013,70+,79076,276165,28.63360672,,,,,,,,,708,30/09/2010,Other,1648,33321,4.945829957,,708,31/07/2016,5 - most deprived,43616,474281,9.196235987,,,,
,,,,,,709,30/11/2013,70+,78618,275783,28.50719588,,,,,,,,,709,31/08/2010,Other,1643,32960,4.984830097,,709,30/06/2016,5 - most deprived,43836,471837,9.290496506,,,,
,,,,,,710,31/10/2013,70+,78236,275205,28.42826257,,,,,,,,,710,31/10/2009,South Asian,10293,104411,9.858156708,,710,31/05/2016,5 - most deprived,43562,470706,9.254609034,,,,
,,,,,,711,30/09/2013,70+,77395,274841,28.15991792,,,,,,,,,711,30/11/2021,Mixed,1730,33843,5.111839967,,711,30/04/2016,5 - most deprived,43504,469021,9.275490863,,,,
,,,,,,712,31/08/2013,70+,77071,274086,28.11927643,,,,,,,,,712,31/10/2021,Mixed,1719,33618,5.113332143,,712,31/03/2016,5 - most deprived,43390,467437,9.282534331,,,,
,,,,,,713,31/07/2013,70+,76991,273467,28.15367119,,,,,,,,,713,30/09/2021,Mixed,1726,33489,5.153931142,,713,29/02/2016,5 - most deprived,43048,466483,9.228203386,,,,
,,,,,,714,30/06/2013,70+,76273,273211,27.91725077,,,,,,,,,714,31/08/2021,Mixed,1689,33303,5.07161517,,714,31/01/2016,5 - most deprived,42702,464829,9.186604106,,,,
,,,,,,715,31/05/2013,70+,75961,272990,27.82556138,,,,,,,,,715,31/07/2021,Mixed,1697,33314,5.093954494,,715,31/12/2015,5 - most deprived,42963,463148,9.276300448,,,,
,,,,,,716,30/04/2013,70+,75416,272763,27.64891133,,,,,,,,,716,30/06/2021,Mixed,1704,33240,5.126353791,,716,30/11/2015,5 - most deprived,42821,461923,9.270159745,,,,
,,,,,,717,31/03/2013,70+,74802,272909,27.40913638,,,,,,,,,717,30/09/2009,South Asian,10139,103481,9.79793392,,717,31/10/2015,5 - most deprived,42638,460044,9.268243907,,,,
,,,,,,718,31/08/2012,70+,72319,267702,27.01474027,,,,,,,,,718,30/06/2012,Mixed,1067,20831,5.122173683,,718,30/09/2015,5 - most deprived,42520,457521,9.293562481,,,,
,,,,,,719,31/07/2012,70+,71826,270644,26.53892198,,,,,,,,,719,31/05/2012,Mixed,1081,20727,5.215419501,,719,31/08/2015,5 - most deprived,42036,455581,9.226899278,,,,
,,,,,,720,30/06/2012,70+,71173,269873,26.37277534,,,,,,,,,720,30/04/2012,Mixed,1045,20591,5.075032781,,720,31/07/2015,5 - most deprived,42354,453899,9.331150763,,,,
,,,,,,721,31/05/2012,70+,71093,269264,26.40271258,,,,,,,,,721,31/03/2012,Mixed,1059,20500,5.165853659,,721,30/06/2015,5 - most deprived,42105,452009,9.315080009,,,,
,,,,,,722,30/04/2012,70+,70264,269101,26.11064247,,,,,,,,,722,29/02/2012,Mixed,1054,20393,5.168440151,,722,31/05/2015,5 - most deprived,41706,450385,9.260077489,,,,
,,,,,,723,31/03/2012,70+,69941,268954,26.00481867,,,,,,,,,723,31/01/2012,Mixed,1038,20268,5.121373594,,723,30/04/2015,5 - most deprived,41981,448280,9.364905862,,,,
,,,,,,724,29/02/2012,70+,69650,268797,25.91174753,,,,,,,,,724,31/12/2011,Mixed,1042,20250,5.145679012,,724,31/03/2015,5 - most deprived,41823,447506,9.345796481,,,,
,,,,,,725,31/01/2012,70+,69106,268758,25.71309505,,,,,,,,,725,30/11/2011,Mixed,1048,20165,5.197123729,,725,28/02/2015,5 - most deprived,41476,446799,9.282921403,,,,
,,,,,,726,31/12/2011,70+,68860,269245,25.5752196,,,,,,,,,726,31/10/2011,Mixed,1029,20030,5.137294059,,726,31/01/2015,5 - most deprived,41305,445617,9.269170611,,,,
,,,,,,727,30/11/2011,70+,68820,269121,25.57214041,,,,,,,,,727,30/09/2011,Mixed,1025,19816,5.172587808,,727,31/12/2014,5 - most deprived,41414,445111,9.304196032,,,,
,,,,,,728,31/10/2011,70+,68139,268900,25.33990331,,,,,,,,,728,31/08/2011,Mixed,1004,19696,5.097481722,,728,30/11/2014,5 - most deprived,41083,444466,9.243226704,,,,
,,,,,,729,30/09/2011,70+,67788,268488,25.24805578,,,,,,,,,729,31/07/2011,Mixed,992,19608,5.059159527,,729,31/10/2014,5 - most deprived,41053,442823,9.270747003,,,,
,,,,,,730,31/08/2011,70+,67433,267914,25.16964399,,,,,,,,,730,30/06/2011,Mixed,988,19447,5.080475138,,730,30/09/2014,5 - most deprived,40710,441130,9.228572076,,,,
,,,,,,731,31/01/2011,70+,65151,265772,24.51386903,,,,,,,,,731,31/05/2011,Mixed,953,19392,4.91439769,,731,31/08/2014,5 - most deprived,40307,439297,9.175341512,,,,
,,,,,,732,31/12/2010,70+,65123,266299,24.45484211,,,,,,,,,732,30/04/2011,Mixed,959,19297,4.969684407,,732,31/07/2014,5 - most deprived,40798,437663,9.321784112,,,,
,,,,,,733,30/11/2010,70+,64806,266384,24.32803772,,,,,,,,,733,31/03/2011,Mixed,967,19181,5.041447266,,733,30/06/2014,5 - most deprived,40530,436394,9.287478746,,,,
,,,,,,734,31/10/2010,70+,64045,266261,24.05346634,,,,,,,,,734,28/02/2011,Mixed,977,19116,5.110901862,,734,31/05/2014,5 - most deprived,40553,435993,9.301296122,,,,
,,,,,,735,30/09/2010,70+,63886,265771,24.03798759,,,,,,,,,735,31/01/2011,Mixed,953,19069,4.997640149,,735,30/04/2014,5 - most deprived,40768,434683,9.37878868,,,,
,,,,,,736,31/08/2010,70+,63335,265409,23.86316967,,,,,,,,,736,31/12/2010,Mixed,946,19005,4.977637464,,736,31/03/2014,5 - most deprived,40577,433459,9.361208327,,,,
,,,,,,737,31/07/2010,70+,63161,264896,23.84369715,,,,,,,,,737,30/11/2010,Mixed,942,18924,4.977805961,,737,28/02/2014,5 - most deprived,40373,434775,9.285952504,,,,
,,,,,,738,30/06/2010,70+,63149,264466,23.8779276,,,,,,,,,738,31/10/2010,Mixed,924,18793,4.916724312,,738,31/01/2014,5 - most deprived,40285,434230,9.277341501,,,,
,,,,,,739,31/05/2010,70+,62651,263630,23.76474605,,,,,,,,,739,30/09/2010,Mixed,946,18619,5.080831409,,739,31/12/2013,5 - most deprived,40187,433438,9.271683609,,,,
,,,,,,740,30/04/2010,70+,62786,263333,23.84281499,,,,,,,,,740,31/08/2010,Mixed,940,18538,5.07066566,,740,30/11/2013,5 - most deprived,40162,432922,9.276959822,,,,
,,,,,,741,30/04/2016,70+,90682,295277,30.71082407,,,,,,,,,741,31/07/2010,Mixed,944,18422,5.124307893,,741,31/10/2013,5 - most deprived,40050,431499,9.281597408,,,,
,,,,,,742,31/03/2016,70+,90244,294655,30.62700446,,,,,,,,,742,30/06/2010,Mixed,934,18270,5.112205802,,742,30/09/2013,5 - most deprived,39569,430038,9.201279887,,,,
,,,,,,743,29/02/2016,70+,89626,294364,30.44733731,,,,,,,,,743,31/05/2010,Mixed,933,18153,5.139646339,,743,31/08/2013,5 - most deprived,39497,428051,9.227171529,,,,
,,,,,,744,31/08/2015,70+,87309,290569,30.04759627,,,,,,,,,744,30/04/2010,Mixed,938,18008,5.208796091,,744,31/07/2013,5 - most deprived,39807,426756,9.327812614,,,,
,,,,,,745,31/07/2015,70+,87319,289773,30.13358733,,,,,,,,,745,31/03/2010,Mixed,927,17981,5.155441855,,745,30/06/2013,5 - most deprived,39321,426034,9.22954506,,,,
,,,,,,746,30/06/2015,70+,86751,288883,30.02980445,,,,,,,,,746,28/02/2010,Mixed,895,17902,4.999441403,,746,31/05/2013,5 - most deprived,39245,426381,9.204209381,,,,
,,,,,,747,31/05/2015,70+,85627,287633,29.7695327,,,,,,,,,747,31/01/2010,Mixed,892,17817,5.00645451,,747,30/04/2013,5 - most deprived,39160,426326,9.185459015,,,,
,,,,,,748,30/04/2015,70+,85675,286175,29.93797502,,,,,,,,,748,31/12/2009,Mixed,874,17709,4.935343611,,748,31/03/2013,5 - most deprived,38997,429023,9.089722462,,,,
,,,,,,749,31/03/2015,70+,85355,285205,29.92759594,,,,,,,,,749,30/11/2009,Mixed,855,17607,4.856023173,,749,28/02/2013,5 - most deprived,38994,431298,9.041080645,,,,
,,,,,,750,28/02/2015,70+,84636,284659,29.73241668,,,,,,,,,750,31/10/2009,Mixed,858,17491,4.90537991,,750,31/01/2013,5 - most deprived,38763,430923,8.995342555,,,,
,,,,,,751,31/01/2015,70+,84024,283921,29.59414767,,,,,,,,,751,30/09/2009,Mixed,848,17333,4.892401777,,751,31/12/2012,5 - most deprived,38468,431266,8.919785005,,,,
,,,,,,752,31/12/2014,70+,83906,283637,29.58217722,,,,,,,,,752,31/08/2009,South Asian,9989,102679,9.728376786,,752,30/11/2012,5 - most deprived,38632,430809,8.967314982,,,,
,,,,,,753,30/11/2014,70+,83115,283203,29.34820606,,,,,,,,,753,31/07/2009,South Asian,10024,102006,9.826872929,,753,31/10/2012,5 - most deprived,38454,430449,8.933462501,,,,
,,,,,,754,31/10/2014,70+,82723,282162,29.31755516,,,,,,,,,754,30/06/2009,South Asian,9842,101351,9.710806997,,754,30/09/2012,5 - most deprived,37918,429340,8.83169516,,,,
,,,,,,755,30/09/2014,70+,82310,281261,29.26463321,,,,,,,,,755,31/05/2009,South Asian,9606,100707,9.538562364,,755,31/08/2012,5 - most deprived,38025,427368,8.897484135,,,,
